#1:r  2:H   3:Rho0    4:RhoMean 5:S   6:Tc  7:Te  8:Vr  9:Vphi   10:tauR	11:x	12:s_e	13:B_r	14:B_phi	15:B_z
94.588	12.3998	4.23e-14	3.62e-14	13.46	44.50	34.17	-0.5	305954	0.00e+00	3.21e-09	4.62e+08 2.67e-05	1.98e-02	5.08e-03
96.629	12.7133	4.05e-14	3.47e-14	13.22	43.88	34.02	-0.5	302706	0.00e+00	3.36e-09	4.86e+08 2.68e-05	1.94e-02	5.02e-03
98.714	13.0353	3.88e-14	3.32e-14	12.99	43.27	33.86	-0.5	299492	0.00e+00	3.51e-09	5.13e+08 2.68e-05	1.91e-02	4.96e-03
100.844	13.3664	3.72e-14	3.18e-14	12.75	42.67	33.71	-0.5	296312	0.00e+00	3.67e-09	5.40e+08 2.69e-05	1.88e-02	4.91e-03
103.020	13.7061	3.56e-14	3.05e-14	12.53	42.08	33.56	-0.5	293166	0.00e+00	3.83e-09	5.69e+08 2.69e-05	1.84e-02	4.85e-03
105.242	14.0545	3.41e-14	2.92e-14	12.30	41.51	33.41	-0.5	290054	0.00e+00	4.01e-09	6.00e+08 2.70e-05	1.81e-02	4.79e-03
107.513	14.4130	3.26e-14	2.79e-14	12.07	40.94	33.25	-0.5	286975	0.00e+00	4.19e-09	6.32e+08 2.70e-05	1.78e-02	4.73e-03
109.833	14.7809	3.12e-14	2.67e-14	11.85	40.39	33.10	-0.5	283928	0.00e+00	4.38e-09	6.66e+08 2.71e-05	1.75e-02	4.67e-03
112.203	15.1596	2.99e-14	2.56e-14	11.64	39.85	32.95	-0.5	280913	0.00e+00	4.58e-09	7.02e+08 2.71e-05	1.72e-02	4.62e-03
114.624	15.5477	2.86e-14	2.45e-14	11.42	39.31	32.79	-0.5	277931	0.00e+00	4.79e-09	7.40e+08 2.72e-05	1.68e-02	4.56e-03
117.097	15.9474	2.74e-14	2.34e-14	11.21	38.80	32.64	-0.5	274980	0.00e+00	5.01e-09	7.80e+08 2.72e-05	1.65e-02	4.51e-03
119.623	16.3572	2.62e-14	2.24e-14	11.00	38.28	32.49	-0.5	272061	0.00e+00	5.24e-09	8.23e+08 2.73e-05	1.63e-02	4.45e-03
122.204	16.7793	2.51e-14	2.14e-14	10.80	37.79	32.34	-0.5	269172	0.00e+00	5.49e-09	8.67e+08 2.73e-05	1.60e-02	4.40e-03
124.841	17.2122	2.40e-14	2.05e-14	10.59	37.29	32.18	-0.5	266315	0.00e+00	5.74e-09	9.14e+08 2.74e-05	1.57e-02	4.34e-03
127.535	17.6576	2.29e-14	1.96e-14	10.39	36.81	32.03	-0.5	263487	0.00e+00	6.01e-09	9.64e+08 2.74e-05	1.54e-02	4.29e-03
130.287	18.1151	2.19e-14	1.88e-14	10.20	36.34	31.88	-0.5	260690	0.00e+00	6.29e-09	1.02e+09 2.75e-05	1.51e-02	4.24e-03
133.098	18.5853	2.10e-14	1.79e-14	10.00	35.88	31.72	-0.5	257922	0.00e+00	6.58e-09	1.07e+09 2.75e-05	1.49e-02	4.19e-03
135.970	19.0694	2.00e-14	1.71e-14	9.81	35.43	31.57	-0.5	255184	0.00e+00	6.89e-09	1.13e+09 2.76e-05	1.46e-02	4.13e-03
138.903	19.5669	1.92e-14	1.64e-14	9.62	34.99	31.42	-0.5	252475	0.00e+00	7.22e-09	1.19e+09 2.76e-05	1.43e-02	4.08e-03
141.900	20.0785	1.83e-14	1.57e-14	9.44	34.56	31.26	-0.5	249794	0.00e+00	7.56e-09	1.26e+09 2.76e-05	1.41e-02	4.03e-03
144.962	20.6045	1.75e-14	1.50e-14	9.25	34.14	31.11	-0.5	247142	0.00e+00	7.92e-09	1.33e+09 2.77e-05	1.38e-02	3.98e-03
148.090	21.1445	1.67e-14	1.43e-14	9.07	33.72	30.96	-0.5	244518	0.00e+00	8.29e-09	1.40e+09 2.77e-05	1.36e-02	3.93e-03
151.285	21.6999	1.60e-14	1.37e-14	8.89	33.31	30.80	-0.5	241922	0.00e+00	8.69e-09	1.48e+09 2.77e-05	1.33e-02	3.88e-03
154.549	22.2723	1.52e-14	1.30e-14	8.72	32.91	30.65	-0.5	239354	0.00e+00	9.11e-09	1.56e+09 2.78e-05	1.31e-02	3.83e-03
157.884	22.8602	1.46e-14	1.25e-14	8.54	32.52	30.50	-0.5	236813	0.00e+00	9.54e-09	1.64e+09 2.78e-05	1.29e-02	3.79e-03
161.291	23.4652	1.39e-14	1.19e-14	8.37	32.14	30.34	-0.5	234298	0.00e+00	1.00e-08	1.73e+09 2.78e-05	1.26e-02	3.74e-03
164.771	24.0880	1.33e-14	1.14e-14	8.20	31.77	30.19	-0.5	231811	0.00e+00	1.05e-08	1.83e+09 2.79e-05	1.24e-02	3.69e-03
168.326	24.7279	1.27e-14	1.08e-14	8.04	31.40	30.04	-0.5	229350	0.00e+00	1.10e-08	1.93e+09 2.79e-05	1.22e-02	3.64e-03
171.958	25.3855	1.21e-14	1.03e-14	7.87	31.04	29.88	-0.5	226915	0.00e+00	1.15e-08	2.04e+09 2.79e-05	1.20e-02	3.60e-03
175.668	26.0638	1.15e-14	9.86e-15	7.71	30.69	29.73	-0.5	224506	0.00e+00	1.21e-08	2.15e+09 2.80e-05	1.17e-02	3.55e-03
179.459	26.7599	1.10e-14	9.41e-15	7.55	30.35	29.57	-0.5	222122	0.00e+00	1.27e-08	2.27e+09 2.80e-05	1.15e-02	3.51e-03
183.331	27.4769	1.05e-14	8.97e-15	7.40	30.01	29.42	-0.5	219764	0.00e+00	1.33e-08	2.40e+09 2.80e-05	1.13e-02	3.46e-03
187.286	28.2146	1.00e-14	8.56e-15	7.24	29.68	29.27	-0.5	217431	0.00e+00	1.40e-08	2.53e+09 2.81e-05	1.11e-02	3.42e-03
191.327	28.9735	9.54e-15	8.16e-15	7.09	29.36	29.11	-0.5	215122	0.00e+00	1.46e-08	2.67e+09 2.81e-05	1.09e-02	3.37e-03
195.456	29.7541	9.09e-15	7.78e-15	6.95	29.04	28.96	-0.5	212838	0.00e+00	1.54e-08	2.82e+09 2.81e-05	1.07e-02	3.33e-03
199.673	30.5579	8.67e-15	7.42e-15	6.80	28.73	28.80	-0.5	210579	0.00e+00	1.61e-08	2.98e+09 2.81e-05	1.05e-02	3.28e-03
203.981	31.3849	8.26e-15	7.07e-15	6.65	28.43	28.65	-0.5	208343	0.00e+00	1.69e-08	3.15e+09 2.81e-05	1.03e-02	3.24e-03
208.382	32.2358	7.87e-15	6.74e-15	6.51	28.13	28.50	-0.5	206131	0.00e+00	1.78e-08	3.32e+09 2.82e-05	1.01e-02	3.20e-03
212.879	33.1114	7.50e-15	6.42e-15	6.37	27.84	28.34	-0.5	203943	0.00e+00	1.87e-08	3.51e+09 2.82e-05	9.96e-03	3.16e-03
217.472	34.0127	7.14e-15	6.11e-15	6.24	27.55	28.19	-0.5	201777	0.00e+00	1.96e-08	3.71e+09 2.82e-05	9.78e-03	3.12e-03
222.164	34.9404	6.80e-15	5.82e-15	6.10	27.27	28.04	-0.5	199635	0.00e+00	2.06e-08	3.91e+09 2.82e-05	9.60e-03	3.08e-03
226.958	35.8955	6.48e-15	5.54e-15	5.97	27.00	27.88	-0.5	197516	0.00e+00	2.16e-08	4.13e+09 2.82e-05	9.43e-03	3.03e-03
231.855	36.8779	6.17e-15	5.28e-15	5.84	26.73	27.73	-0.5	195419	0.00e+00	2.27e-08	4.37e+09 2.83e-05	9.26e-03	2.99e-03
236.857	37.8895	5.87e-15	5.03e-15	5.71	26.46	27.58	-0.5	193344	0.00e+00	2.39e-08	4.61e+09 2.83e-05	9.09e-03	2.95e-03
241.968	38.9303	5.59e-15	4.78e-15	5.59	26.20	27.43	-0.5	191291	0.00e+00	2.51e-08	4.88e+09 2.83e-05	8.93e-03	2.91e-03
247.189	40.0011	5.32e-15	4.55e-15	5.47	25.95	27.27	-0.5	189260	0.00e+00	2.64e-08	5.15e+09 2.83e-05	8.76e-03	2.88e-03
252.522	41.1042	5.07e-15	4.33e-15	5.34	25.70	27.12	-0.5	187251	0.00e+00	2.77e-08	5.44e+09 2.83e-05	8.60e-03	2.84e-03
257.971	42.2394	4.82e-15	4.12e-15	5.23	25.45	26.97	-0.5	185263	0.00e+00	2.91e-08	5.75e+09 2.83e-05	8.45e-03	2.80e-03
263.537	43.4078	4.59e-15	3.92e-15	5.11	25.21	26.82	-0.5	183296	0.00e+00	3.06e-08	6.08e+09 2.83e-05	8.29e-03	2.76e-03
269.223	44.6105	4.36e-15	3.73e-15	4.99	24.98	26.67	-0.5	181350	0.00e+00	3.22e-08	6.42e+09 2.83e-05	8.14e-03	2.72e-03
275.032	45.8486	4.15e-15	3.55e-15	4.88	24.75	26.52	-0.5	179425	0.00e+00	3.38e-08	6.79e+09 2.83e-05	7.99e-03	2.69e-03
280.966	47.1219	3.95e-15	3.38e-15	4.77	24.52	26.37	-0.5	177520	0.00e+00	3.56e-08	7.17e+09 2.83e-05	7.85e-03	2.65e-03
287.029	48.4345	3.75e-15	3.21e-15	4.66	24.30	26.22	-0.5	175635	0.00e+00	3.74e-08	7.58e+09 2.83e-05	7.70e-03	2.61e-03
293.222	49.7845	3.57e-15	3.05e-15	4.56	24.08	26.07	-0.5	173770	0.00e+00	3.93e-08	8.01e+09 2.83e-05	7.56e-03	2.58e-03
